,draw,location_id,value
90,draw_139,159,0.23740862184098055
91,draw_139,166,0.1642961105229761
92,draw_14,159,0.24387006048427223
93,draw_14,166,0.18947760980237213
94,draw_140,159,0.19879360873713625
95,draw_140,166,0.12524270394242015
96,draw_141,159,0.26704705931431083
97,draw_141,166,0.1862924374319816
98,draw_142,159,0.17402046236724708
99,draw_142,166,0.10657304083435626
100,draw_143,159,0.19193855620565609
101,draw_143,166,0.1274238002539647
102,draw_144,159,0.211635312364678
103,draw_144,166,0.1304901394113497
104,draw_145,159,0.1989822204351623
105,draw_145,166,0.13741755231136218
106,draw_146,159,0.21576398966054652
107,draw_146,166,0.1367719287448692
108,draw_147,159,0.26711385476148547
109,draw_147,166,0.17377750878972145
110,draw_148,159,0.252969702641276
111,draw_148,166,0.16213693809812288
112,draw_149,159,0.17144099907563184
113,draw_149,166,0.09993982743979651
114,draw_15,159,0.18298298191445056
115,draw_15,166,0.10718573957026113
116,draw_150,159,0.12382408930728771
117,draw_150,166,0.08109656493867196
118,draw_151,159,0.18361671755982392
119,draw_151,166,0.10958483014959039
120,draw_152,159,0.16273622742039817
121,draw_152,166,0.09932992730444234
122,draw_153,159,0.18103156784926264
123,draw_153,166,0.10645738315840042
124,draw_154,159,0.21671092554198135
125,draw_154,166,0.13570752000089742
126,draw_155,159,0.22176750099935494
127,draw_155,166,0.12556354660934635
128,draw_156,159,0.21933195601401778
129,draw_156,166,0.15027340523753893
130,draw_157,159,0.2615502553234173
131,draw_157,166,0.20131889992942195
132,draw_158,159,0.22596060989054229
133,draw_158,166,0.12765482192387953
134,draw_159,159,0.21235469565135853
135,draw_159,166,0.13283196564825026
136,draw_16,159,0.25589875875385304
137,draw_16,166,0.18506144680615869
138,draw_160,159,0.20850165258580014
139,draw_160,166,0.14642292534003148
140,draw_161,159,0.1773679784043123
141,draw_161,166,0.09882394733197666
142,draw_162,159,0.12855877409593225
143,draw_162,166,0.0793369657104997
144,draw_163,159,0.17071866337611072
145,draw_163,166,0.10290332489523064
146,draw_164,159,0.28527474681991677
147,draw_164,166,0.21615523269426445
148,draw_165,159,0.0
149,draw_165,166,0.0
150,draw_166,159,0.2017830977299102
151,draw_166,166,0.12511426944789286
152,draw_167,159,0.14492282973359902
153,draw_167,166,0.0893366115653588
154,draw_168,159,0.1712606226222215
155,draw_168,166,0.10002217434353868
156,draw_169,159,0.24327080040201826
157,draw_169,166,0.16986872391960955
158,draw_17,159,0.21915849669071472
159,draw_17,166,0.15098385695581934
160,draw_170,159,0.18257421782454644
161,draw_170,166,0.10845936794412821
162,draw_171,159,0.23086932939946495
163,draw_171,166,0.18882481249498187
164,draw_172,159,0.23347761190298436
165,draw_172,166,0.14385670538682702
166,draw_173,159,0.20049894651321537
167,draw_173,166,0.12398942213761681
168,draw_174,159,0.19152998614865097
169,draw_174,166,0.11882603791923091
170,draw_175,159,0.24195210463036418
171,draw_175,166,0.18227839318306202
172,draw_176,159,0.1900744776021543
173,draw_176,166,0.12430224959080441
174,draw_177,159,0.2547770725925989
175,draw_177,166,0.1725736952844976
176,draw_178,159,0.1543655395717246
177,draw_178,166,0.09995113141359795
178,draw_179,159,0.1836612882458681
179,draw_179,166,0.1271138659321241
180,draw_18,159,0.2609595553168732
181,draw_18,166,0.21201489488024527
182,draw_180,159,0.1932166673257151
183,draw_180,166,0.11679166424231459
184,draw_181,159,0.20607930378844455
185,draw_181,166,0.12506735963566595
186,draw_182,159,0.15244509409773704
187,draw_182,166,0.08853372311973504
188,draw_183,159,0.21966656227874476
189,draw_183,166,0.11939511898663388
190,draw_184,159,0.2892414741801218
191,draw_184,166,0.22449352817016688
192,draw_185,159,0.18783924713337155
193,draw_185,166,0.11250861081744923
194,draw_186,159,0.1773562890712078
195,draw_186,166,0.11153324123813194
196,draw_187,159,0.2529637952240964
197,draw_187,166,0.1687147165499214
198,draw_188,159,0.1580685425289753
199,draw_188,166,0.09086340179763619
200,draw_189,159,0.21050447066485858
201,draw_189,166,0.13380286581825912
202,draw_19,159,0.1673353488456879
203,draw_19,166,0.09878921834975986
204,draw_190,159,0.14720538827223154
205,draw_190,166,0.0891091644005025
206,draw_191,159,0.19211578189336762
207,draw_191,166,0.10888261286356582
208,draw_192,159,0.1814167727747503
209,draw_192,166,0.10415546659237672
210,draw_193,159,0.17887042415650187
211,draw_193,166,0.10543586133906649
212,draw_194,159,0.23063561815400127
213,draw_194,166,0.1434787843594074
214,draw_195,159,0.19596114132513776
215,draw_195,166,0.12245512480719442
216,draw_196,159,0.12195993129226727
217,draw_196,166,0.08087418164165643
218,draw_197,159,0.20469039063176048
219,draw_197,166,0.12668542945875272
220,draw_198,159,0.1973519066116667
221,draw_198,166,0.12631803326274135
222,draw_199,159,0.12064468941570405
223,draw_199,166,0.07202412380247207
224,draw_2,159,0.22220776020601943
225,draw_2,166,0.15090690297691062
226,draw_20,159,0.22105482589042816
227,draw_20,166,0.14419823202099594
228,draw_200,159,0.30041931109500175
229,draw_200,166,0.25445525800568675
230,draw_201,159,0.17866433671900347
231,draw_201,166,0.11373975247828964
232,draw_202,159,0.2133416490857146
233,draw_202,166,0.14468751187478282
234,draw_203,159,0.16184273077958614
235,draw_203,166,0.10566559244681542
236,draw_204,159,0.17332645323278387
237,draw_204,166,0.10158226274760968
238,draw_205,159,0.12728922361933734
239,draw_205,166,0.08427936650037773
240,draw_206,159,0.20639691597841953
241,draw_206,166,0.13071081048521596
242,draw_207,159,0.20547348864175335
243,draw_207,166,0.11434284329154121
244,draw_208,159,0.2613282382126589
245,draw_208,166,0.21708812570000266
246,draw_209,159,0.1481754140443883
247,draw_209,166,0.10032303179382485
248,draw_21,159,0.1894297935733183
249,draw_21,166,0.12488851874090028
250,draw_210,159,0.20725692934378873
251,draw_210,166,0.13098608190736893
252,draw_211,159,0.27566925722435853
253,draw_211,166,0.20225112609612103
254,draw_212,159,0.179639019990228
255,draw_212,166,0.11426495962973403
256,draw_213,159,0.17987778130609136
257,draw_213,166,0.10610629212319854
258,draw_214,159,0.19446361113246566
259,draw_214,166,0.1088307164288673
260,draw_215,159,0.1965288165509667
261,draw_215,166,0.11888695331664906
262,draw_216,159,0.20462278136261156
263,draw_216,166,0.12741678906106405
264,draw_217,159,0.2165505498908416
265,draw_217,166,0.1357107431042817
266,draw_218,159,0.1437239194331286
267,draw_218,166,0.08878037186207567
268,draw_219,159,0.24970415359439055
269,draw_219,166,0.16609447825651655
270,draw_22,159,0.26338629474565944
271,draw_22,166,0.24179536699664592
272,draw_220,159,0.13254218428382344
273,draw_220,166,0.08201547176930943
274,draw_221,159,0.25681641617058715
275,draw_221,166,0.16670322841789004
276,draw_222,159,0.24978994491331682
277,draw_222,166,0.21309549442722128
278,draw_223,159,0.13725770270248364
279,draw_223,166,0.07825025715961202
280,draw_224,159,0.21014922438230768
281,draw_224,166,0.11222046111222587
282,draw_225,159,0.1694379394487217
283,draw_225,166,0.09807213967690721
284,draw_226,159,0.12433124261839963
285,draw_226,166,0.08421621035792405
286,draw_227,159,0.172645146528615
287,draw_227,166,0.10255151793714495
288,draw_228,159,0.18566092170776238
289,draw_228,166,0.11244932507174643
290,draw_229,159,0.13327981698636954
291,draw_229,166,0.0771657278614982
292,draw_23,159,0.2727999863217518
293,draw_23,166,0.22631212683509763
294,draw_230,159,0.2760795913525141
295,draw_230,166,0.21672158307380657
296,draw_231,159,0.26328773580275805
297,draw_231,166,0.21638442037750452
298,draw_232,159,0.13388669257020458
299,draw_232,166,0.0774367725917644
300,draw_233,159,0.19995817427658433
301,draw_233,166,0.11571004142989613
302,draw_234,159,0.14352741137133396
303,draw_234,166,0.07811200714014707
304,draw_235,159,0.1257342964895721
305,draw_235,166,0.0784706182866352
306,draw_236,159,0.19567252991262857
307,draw_236,166,0.12206097487491151
308,draw_237,159,0.13266630852215353
309,draw_237,166,0.07682516246655252
310,draw_238,159,0.19735106014756398
311,draw_238,166,0.1191347458023922
312,draw_239,159,0.1916027193154671
313,draw_239,166,0.12707437721269874
314,draw_24,159,0.21283149103253368
315,draw_24,166,0.1360705837212476
316,draw_240,159,0.11022551765212008
317,draw_240,166,0.08287022859010511
318,draw_241,159,0.1661238982958947
319,draw_241,166,0.0974638511739386
320,draw_242,159,0.25387477275387454
321,draw_242,166,0.16236031419149208
322,draw_243,159,0.15935634702501966
323,draw_243,166,0.09320662802845453
324,draw_244,159,0.19680912049702526
325,draw_244,166,0.13545205993672743
326,draw_245,159,0.2240897396327391
327,draw_245,166,0.14640157536710574
328,draw_246,159,0.20815469692061128
329,draw_246,166,0.12404354611556602
330,draw_247,159,0.17894109609587242
331,draw_247,166,0.10159296529901508
332,draw_248,159,0.20227242187251313
333,draw_248,166,0.11785174160211954
334,draw_249,159,0.14550665575542954
335,draw_249,166,0.08339506492945759
336,draw_25,159,0.14215908787725667
337,draw_25,166,0.08270119650913445
338,draw_250,159,0.17771968406339902
339,draw_250,166,0.11083751911096133
340,draw_251,159,0.21798823759984962
341,draw_251,166,0.1494078221918264
342,draw_252,159,0.1283687868821229
343,draw_252,166,0.07348215529636787
344,draw_253,159,0.24082461066963864
345,draw_253,166,0.1642847087570787
346,draw_254,159,0.13139942922902814
347,draw_254,166,0.07585943981797531
348,draw_255,159,0.1961142627412632
349,draw_255,166,0.13387001235117385
350,draw_256,159,0.25257845664315864
351,draw_256,166,0.220142758651156
352,draw_257,159,0.15599787766110684
353,draw_257,166,0.09284417459165038
354,draw_258,159,0.20903424422502231
355,draw_258,166,0.13908694069083583
356,draw_259,159,0.2261773813109765
357,draw_259,166,0.13707050244865274
358,draw_26,159,0.10431340169491611
359,draw_26,166,0.06919210008416217
360,draw_260,159,0.2026003841974406
361,draw_260,166,0.1149535667578803
362,draw_261,159,0.17832307867268846
363,draw_261,166,0.10989525587249319
364,draw_262,159,0.19442766530931885
365,draw_262,166,0.12079679959786731
366,draw_263,159,0.27285270996087574
367,draw_263,166,0.24272836639900536
368,draw_264,159,0.2460095692786033
369,draw_264,166,0.20022637275485114
370,draw_265,159,0.17581669323116034
371,draw_265,166,0.10399715461890587
372,draw_266,159,0.1220911597732769
373,draw_266,166,0.08077763810251123
374,draw_267,159,0.29595405071947606
375,draw_267,166,0.26895739641413097
376,draw_268,159,0.22055561591239867
377,draw_268,166,0.14199727203407783
378,draw_269,159,0.21023887861056828
379,draw_269,166,0.13078972572987266
380,draw_27,159,0.29776720655458794
381,draw_27,166,0.2410541817195486
382,draw_270,159,0.23137483723592406
383,draw_270,166,0.15142802645504644
384,draw_271,159,0.1824671592024395
385,draw_271,166,0.10783402714228432
386,draw_272,159,0.2348056076528537
387,draw_272,166,0.13454129850560312
388,draw_273,159,0.18901402886876678
389,draw_273,166,0.1184658069436122
390,draw_274,159,0.1391203029065174
391,draw_274,166,0.09074456869504881
392,draw_275,159,0.17976345238500596
393,draw_275,166,0.11420495154040444
394,draw_276,159,0.1820784140506018
395,draw_276,166,0.09840018508279165
396,draw_277,159,0.08508610113217184
397,draw_277,166,0.07990831421441166
398,draw_278,159,0.25610871477468766
399,draw_278,166,0.174672832639392
400,draw_279,159,0.18444392897774226
401,draw_279,166,0.1080950738012427
402,draw_28,159,0.24149891808389193
403,draw_28,166,0.1567565201471437
404,draw_280,159,0.2103961369704641
405,draw_280,166,0.12815383640006914
406,draw_281,159,0.23195893573435394
407,draw_281,166,0.15904295545030245
408,draw_282,159,0.23154142700887714
409,draw_282,166,0.16042891630191192
410,draw_283,159,0.21731835829616425
411,draw_283,166,0.1392129639747904
412,draw_284,159,0.14924269504223436
413,draw_284,166,0.08606234268657863
414,draw_285,159,0.19397588429244472
415,draw_285,166,0.11095293343896356
416,draw_286,159,0.20675572077390467
417,draw_286,166,0.13030820152656564
418,draw_287,159,0.24847659022965526
419,draw_287,166,0.16531667934735306
420,draw_288,159,0.14844368530205132
421,draw_288,166,0.07976418319487477
422,draw_289,159,0.24721044668061568
423,draw_289,166,0.16473336069881173
424,draw_29,159,0.15595043887633064
425,draw_29,166,0.09220123423514272
426,draw_290,159,0.22017097332826127
427,draw_290,166,0.14192165141361465
428,draw_291,159,0.18140652308551022
429,draw_291,166,0.10921751124091093
430,draw_292,159,0.1328802395972096
431,draw_292,166,0.07371540813021318
432,draw_293,159,0.2667997102785754
433,draw_293,166,0.2148933938774418
434,draw_294,159,0.21198618464000374
435,draw_294,166,0.15231470049519594
436,draw_295,159,0.1569263958476778
437,draw_295,166,0.08858707194637742
438,draw_296,159,0.186572347358337
439,draw_296,166,0.10693496931021862
440,draw_297,159,0.1692090147567826
441,draw_297,166,0.10334913441839905
442,draw_298,159,0.14570718308478436
443,draw_298,166,0.09286536052390797
444,draw_299,159,0.26020907875769533
445,draw_299,166,0.16425994707943303
446,draw_3,159,0.16209702881250015
447,draw_3,166,0.09554255452682572
448,draw_30,159,0.26944231180786365
449,draw_30,166,0.21279095964088354
450,draw_300,159,0.15014887246494196
451,draw_300,166,0.09502467701909743
452,draw_301,159,0.21307672326215105
453,draw_301,166,0.14960362715800463
454,draw_302,159,0.14691783494035424
455,draw_302,166,0.0884257217203523
456,draw_303,159,0.09387266633887496
457,draw_303,166,0.07900973662676074
458,draw_304,159,0.20642132088664653
459,draw_304,166,0.14933995646404058
460,draw_305,159,0.22807723789006407
461,draw_305,166,0.14239076607683124
462,draw_306,159,0.2386800054466253
463,draw_306,166,0.1617475516302412
464,draw_307,159,0.22557426888586812
465,draw_307,166,0.13172228635113634
466,draw_308,159,0.19422813338482584
467,draw_308,166,0.12434559490768235
468,draw_309,159,0.23903557216205393
469,draw_309,166,0.17175135104533412
470,draw_31,159,0.14383259499907947
471,draw_31,166,0.09151700876755593
472,draw_310,159,0.18737973735994437
473,draw_310,166,0.12488626831024503
474,draw_311,159,0.18324859256047538
475,draw_311,166,0.10441225326606472
476,draw_312,159,0.21196735063838595
477,draw_312,166,0.1495494123898732
478,draw_313,159,0.163469660749535
479,draw_313,166,0.09363113724206308
480,draw_314,159,0.15128029040036892
481,draw_314,166,0.08433937164978941
482,draw_315,159,0.2221778964478484
483,draw_315,166,0.14097028054362842
484,draw_316,159,0.19974019589980999
485,draw_316,166,0.12954133996267425
486,draw_317,159,0.2558426533069428
487,draw_317,166,0.1584850877034312
488,draw_318,159,0.132128738100498
489,draw_318,166,0.08149749575573338
490,draw_319,159,0.2588078415461129
491,draw_319,166,0.18633108870951098
492,draw_32,159,0.122240446479634
493,draw_32,166,0.07877326726009468
494,draw_320,159,0.10128500589471405
495,draw_320,166,0.07306434282941714
496,draw_321,159,0.19715141041571665
497,draw_321,166,0.14290628560124047
498,draw_322,159,0.2710249137586281
499,draw_322,166,0.2636063154222423
500,draw_323,159,0.2577541456077433
501,draw_323,166,0.21509919907637526
502,draw_324,159,0.24970673946130278
503,draw_324,166,0.15741317848459946
504,draw_325,159,0.18639580910124123
505,draw_325,166,0.10911045102714292
506,draw_326,159,0.17010011890867627
507,draw_326,166,0.10142868460689454
508,draw_327,159,0.19163014648607898
509,draw_327,166,0.1304177284284309
510,draw_328,159,0.19981603964049235
511,draw_328,166,0.11686090120063775
512,draw_329,159,0.2181459255543038
513,draw_329,166,0.122017531954324
514,draw_33,159,0.22375310337743
515,draw_33,166,0.1478155466579109
516,draw_330,159,0.23806479209130182
517,draw_330,166,0.15575829266229976
518,draw_331,159,0.1945457019942898
519,draw_331,166,0.11126870509594709
520,draw_332,159,0.2126317083411554
521,draw_332,166,0.12676626664259985
522,draw_333,159,0.22495535910772205
523,draw_333,166,0.1661619731371387
524,draw_334,159,0.1722012568284946
525,draw_334,166,0.10134474257910168
526,draw_335,159,0.16212472994409244
527,draw_335,166,0.09776719310163998
528,draw_336,159,0.08825707670968896
529,draw_336,166,0.05799955516383933
530,draw_337,159,0.1811349744903832
531,draw_337,166,0.0998527781142516
532,draw_338,159,0.14098469716718337
533,draw_338,166,0.08542484827729425
534,draw_339,159,0.18452208242756596
535,draw_339,166,0.11259572139659953
536,draw_34,159,0.19936602517651303
537,draw_34,166,0.12402571004383929
538,draw_340,159,0.1988327054874858
539,draw_340,166,0.13838340882565106
540,draw_341,159,0.17228022283316552
541,draw_341,166,0.10468627893138155
542,draw_342,159,0.17595850973046784
543,draw_342,166,0.1072452008959607
544,draw_343,159,0.14245084594712237
545,draw_343,166,0.08553901260772033
546,draw_344,159,0.1816555097566503
547,draw_344,166,0.10753503661766305
548,draw_345,159,0.24802311093156776
549,draw_345,166,0.1812676834503308
550,draw_346,159,0.28679850378441923
551,draw_346,166,0.23320185720592332
552,draw_347,159,0.18410260103476836
553,draw_347,166,0.11346050687342647
554,draw_348,159,0.26182608459989287
555,draw_348,166,0.18550430902712933
556,draw_349,159,0.23044660775655143
557,draw_349,166,0.15539362787830027
558,draw_35,159,0.25024374930801324
559,draw_35,166,0.18300477806462231
560,draw_350,159,0.22488741267643658
561,draw_350,166,0.14594067158861004
562,draw_351,159,0.13624305281617402
563,draw_351,166,0.07872606571529345
564,draw_352,159,0.17962402690763665
565,draw_352,166,0.10563454857554418
566,draw_353,159,0.23109513875904772
567,draw_353,166,0.15011827963039218
568,draw_354,159,0.23501998456590945
569,draw_354,166,0.19395023692579602
570,draw_355,159,0.14173703207947128
571,draw_355,166,0.08998305055892238
572,draw_356,159,0.21372154981661928
573,draw_356,166,0.13351949458765325
574,draw_357,159,0.2176343862309382
575,draw_357,166,0.15414375697725036
576,draw_358,159,0.19823306219612935
577,draw_358,166,0.11095551152571884
578,draw_359,159,0.22877884465939025
579,draw_359,166,0.14510117630318678
580,draw_36,159,0.16581762898773572
581,draw_36,166,0.10337672163748579
582,draw_360,159,0.2517521874141835
583,draw_360,166,0.17188844504165976
584,draw_361,159,0.23035364227630425
585,draw_361,166,0.1366423573603802
586,draw_362,159,0.21471708749166704
587,draw_362,166,0.1322718382150495
588,draw_363,159,0.23798403308177918
589,draw_363,166,0.1635181893928047
590,draw_364,159,0.22407302970680956
591,draw_364,166,0.1690942298928845
592,draw_365,159,0.17925511000390779
593,draw_365,166,0.10339636862139703
594,draw_366,159,0.1566380791608726
595,draw_366,166,0.09338199690648558
596,draw_367,159,0.12317949324559871
597,draw_367,166,0.07004947822241901
598,draw_368,159,0.12593974911167524
599,draw_368,166,0.0715377169352247
600,draw_369,159,0.24896393605549746
601,draw_369,166,0.19955250382448486
602,draw_37,159,0.1749545166378491
603,draw_37,166,0.09323412877337801
604,draw_370,159,0.19355453533842548
605,draw_370,166,0.12093998475534445
606,draw_371,159,0.1433219773459404
607,draw_371,166,0.07460103163693371
608,draw_372,159,0.32399609313362016
609,draw_372,166,0.3102019615738384
610,draw_373,159,0.1459127768432798
611,draw_373,166,0.08646290180650808
612,draw_374,159,0.10566732073443254
613,draw_374,166,0.0675861818755129
614,draw_375,159,0.22198145626802088
615,draw_375,166,0.14586288993663984
616,draw_376,159,0.23589032372699714
617,draw_376,166,0.17972946908886525
618,draw_377,159,0.09084544374024443
619,draw_377,166,0.06933430628129841
620,draw_378,159,0.2824440033933838
621,draw_378,166,0.21463767422457028
622,draw_379,159,0.1893296917388774
623,draw_379,166,0.11480812385493924
624,draw_38,159,0.23538832197580378
625,draw_38,166,0.14979819064891928
626,draw_380,159,0.1474981743822493
627,draw_380,166,0.09230143333828943
628,draw_381,159,0.20815809846594266
629,draw_381,166,0.12657181730468806
630,draw_382,159,0.1648605420434811
631,draw_382,166,0.0988580953100853
632,draw_383,159,0.18947157032991382
633,draw_383,166,0.12950587519453735
634,draw_384,159,0.2518777287939692
635,draw_384,166,0.16658831257159795
636,draw_385,159,0.20583279811392927
637,draw_385,166,0.13014211121459918
638,draw_386,159,0.10131300126536567
639,draw_386,166,0.08761528664516821
640,draw_387,159,0.12389158782394007
641,draw_387,166,0.07288567992465139
642,draw_388,159,0.16076709340820627
643,draw_388,166,0.10084529732910479
644,draw_389,159,0.17273780002770955
645,draw_389,166,0.10556668229527534
646,draw_39,159,0.2410658520774159
647,draw_39,166,0.16969496168485923
648,draw_390,159,0.20866062622477302
649,draw_390,166,0.1398665859772183
650,draw_391,159,0.1440704153416239
651,draw_391,166,0.08447266282735341
652,draw_392,159,0.1914354585575866
653,draw_392,166,0.11208520793633474
654,draw_393,159,0.1659317391012603
655,draw_393,166,0.10423402364650972
656,draw_394,159,0.2451446808741657
657,draw_394,166,0.17385342166009074
658,draw_395,159,0.21599844297992804
659,draw_395,166,0.14006728337645574
660,draw_396,159,0.20655434996747982
661,draw_396,166,0.12650893643425157
662,draw_397,159,0.1485622238035124
663,draw_397,166,0.08508246332295269
664,draw_398,159,0.18867021534976458
665,draw_398,166,0.12430044987570996
666,draw_399,159,0.22457395240160533
667,draw_399,166,0.16905775484559527
668,draw_4,159,0.1692186139381646
669,draw_4,166,0.11515218495489536
670,draw_40,159,0.15084648755533453
671,draw_40,166,0.08723929046202639
672,draw_400,159,0.22135572657649374
673,draw_400,166,0.1478668105964221
674,draw_401,159,0.18462838303425677
675,draw_401,166,0.11292191753713589
676,draw_402,159,0.232593315858244
677,draw_402,166,0.15418218966075717
678,draw_403,159,0.28122415174443216
679,draw_403,166,0.1788258647067869
680,draw_404,159,0.1969431633947739
681,draw_404,166,0.13830925418320475
682,draw_405,159,0.18984306311704346
683,draw_405,166,0.12774886543074224
684,draw_406,159,0.21906711320166491
685,draw_406,166,0.13343195571777605
686,draw_407,159,0.21294313678650104
687,draw_407,166,0.13911959413011504
688,draw_408,159,0.24052409957823045
689,draw_408,166,0.16407057440601905
690,draw_409,159,0.1533937160468455
691,draw_409,166,0.08899035130417138
692,draw_41,159,0.12752546066234277
693,draw_41,166,0.09319942859244468
694,draw_410,159,0.2975351705609986
695,draw_410,166,0.22942380265119328
696,draw_411,159,0.2523508204998156
697,draw_411,166,0.1939674532216454
698,draw_412,159,0.17474484508791066
699,draw_412,166,0.10931595623294912
700,draw_413,159,0.2646154480927996
701,draw_413,166,0.18355873582752916
702,draw_414,159,0.20898435677773453
703,draw_414,166,0.1305561773978333
704,draw_415,159,0.20842714258849618
705,draw_415,166,0.1418935338084591
706,draw_416,159,0.1959351363680657
707,draw_416,166,0.11940134323900714
708,draw_417,159,0.165863528858208
709,draw_417,166,0.10814297166366665
710,draw_418,159,0.1993243312928611
711,draw_418,166,0.110957665948374
712,draw_419,159,0.24379851238598949
713,draw_419,166,0.17621379723607447
714,draw_42,159,0.19501936156000785
715,draw_42,166,0.10962183427936226
716,draw_420,159,0.27003470754556425
717,draw_420,166,0.19341728293456023
718,draw_421,159,0.151790452986336
719,draw_421,166,0.09492540215362942
720,draw_422,159,0.22404033871060677
721,draw_422,166,0.13715404533022843
722,draw_423,159,0.1504442546601172
723,draw_423,166,0.08196739933306837
724,draw_424,159,0.16691877681657788
725,draw_424,166,0.1021631879722359
726,draw_425,159,0.11130658119288718
727,draw_425,166,0.07503809575349743
728,draw_426,159,0.19586409333236818
729,draw_426,166,0.11868810292765913
730,draw_427,159,0.1706978657382481
731,draw_427,166,0.09731856173019006
732,draw_428,159,0.2132882155939548
733,draw_428,166,0.1350879424508926
734,draw_429,159,0.2594466815167356
735,draw_429,166,0.18705751288593714
736,draw_43,159,0.1959728613164134
737,draw_43,166,0.137782019160678
738,draw_430,159,0.18442773283535793
739,draw_430,166,0.10144877804772057
740,draw_431,159,0.13981940490711392
741,draw_431,166,0.09020477389169146
742,draw_432,159,0.2000865041521894
743,draw_432,166,0.11761481307278147
744,draw_433,159,0.1659421994980396
745,draw_433,166,0.09789589968970028
746,draw_434,159,0.18713517701280033
747,draw_434,166,0.10367756164961642
748,draw_435,159,0.22607762740055576
749,draw_435,166,0.14101951995055037
750,draw_436,159,0.27950337200836867
751,draw_436,166,0.18719520841039922
752,draw_437,159,0.27160069370225126
753,draw_437,166,0.1983697051178051
754,draw_438,159,0.21260685343180524
755,draw_438,166,0.14391725241845174
756,draw_439,159,0.23360583975058755
757,draw_439,166,0.15090675537000578
758,draw_44,159,0.16047651581364097
759,draw_44,166,0.08969195278892346
760,draw_440,159,0.20202417343462048
761,draw_440,166,0.118696440640269
762,draw_441,159,0.26887800583831306
763,draw_441,166,0.1864179178859721
764,draw_442,159,0.16070144492726282
765,draw_442,166,0.10701839245385247
766,draw_443,159,0.19590724222863107
767,draw_443,166,0.12250906220515055
768,draw_444,159,0.26218356337158266
769,draw_444,166,0.24852695496312
770,draw_445,159,0.18486845956924988
771,draw_445,166,0.09706143461031667
772,draw_446,159,0.154643061504145
773,draw_446,166,0.10225793948317198
774,draw_447,159,0.22926827785220533
775,draw_447,166,0.14376419300099083
776,draw_448,159,0.2572944825094701
777,draw_448,166,0.1861878029902831
